I_DATA_SET1,SOURCE_RES,SOURCE_PSCHEMA,SOURCE_LSCHEMA,SOURCE_TABLE1,SOURCE_TABLE2,SOURCE_TAB,TARGET_PSCHEMA,TARGET_LSCHEMA,TARGET_TABLE1,TARGET_TABLE2,TARGET_TAB,TARGET_RES,I_DATA_SET2
257229001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_RATE_RSLT,EDW_SOR.EDW_STG.T_AR_RATE_RSLT,EDW_SOR_STG.T_AR_RATE_RSLT,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_RATE,EDW_SOR.EDW_SOR.AR_X_RATE,EDW_SOR.AR_X_RATE,DWH,257229001
257394001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_INTEREST_TCB,EDW_SOR.DWH_STAGING.I$_INTEREST_TCB,EDW_DWH_STG.I$_INTEREST_TCB,EDW_SOR.EDW_STG,EDW_SOR_STG,T_INTEREST_TCB_INTEREST,EDW_SOR.EDW_STG.T_INTEREST_TCB_INTEREST,EDW_SOR_STG.T_INTEREST_TCB_INTEREST,DWH,257394001
7647007,ODS,DWH.DWH,DWH_LOGICAL,MM_MONEY_MARKET_TSD,DWH.DWH.MM_MONEY_MARKET_TSD,DWH_LOGICAL.MM_MONEY_MARKET_TSD,DWH.DWH_STAGING,DWH_STG,T_MM_MONEY_MARKET,DWH.DWH_STAGING.T_MM_MONEY_MARKET,DWH_STG.T_MM_MONEY_MARKET,ODS,7647007
1323002,ODS,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_AI_MA_LOAI_HINH,DWH_STG.DWH_STAGING.T_AI_MA_LOAI_HINH,DWH_STAGING_LOGICAL.T_AI_MA_LOAI_HINH,DWH.DWH,DWH_LOGICAL,AI_MA_LOAI_HINH,DWH.DWH.AI_MA_LOAI_HINH,DWH_LOGICAL.AI_MA_LOAI_HINH,ODS,1323002
6153007,ODS,DWH.DWH_STAGING,DWH_STG,T_CT_TRANSFER_TCB,DWH.DWH_STAGING.T_CT_TRANSFER_TCB,DWH_STG.T_CT_TRANSFER_TCB,DWH.DWH,DWH_LOGICAL,T24M_8041_MV1,DWH.DWH.T24M_8041_MV1,DWH_LOGICAL.T24M_8041_MV1,ODS,6153007
3045007,ODS,DWH.DWH,DWH_LOGICAL,V_T24ACCOUNT_CLOSURE,DWH.DWH.V_T24ACCOUNT_CLOSURE,DWH_LOGICAL.V_T24ACCOUNT_CLOSURE,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_ACCOUNT_CLOSURE,DWH_STG.DWH_STAGING.T_ACCOUNT_CLOSURE,DWH_STAGING_LOGICAL.T_ACCOUNT_CLOSURE,ODS,3045007
3841007,ODS,CLIMS.TBCMS,CLIMS,CMS_LIMIT_SECURITY_MAP,CLIMS.TBCMS.CMS_LIMIT_SECURITY_MAP,CLIMS.CMS_LIMIT_SECURITY_MAP,DWH.DWH,DWH_DWH,CLIMS_CMS_LIMIT_SECURITY_MAP,DWH.DWH.CLIMS_CMS_LIMIT_SECURITY_MAP,DWH_DWH.CLIMS_CMS_LIMIT_SECURITY_MAP,ODS,3841007
3797007,ODS,CLIMS.TBCMS,CLIMS,CMS_TEAM_TYPE,CLIMS.TBCMS.CMS_TEAM_TYPE,CLIMS.CMS_TEAM_TYPE,DWH.DWH,DWH_DWH,CLIMS_CMS_TEAM_TYPE,DWH.DWH.CLIMS_CMS_TEAM_TYPE,DWH_DWH.CLIMS_CMS_TEAM_TYPE,ODS,3797007
256284007,ODS,HRM.HRMSCHEMA,HRM,EMPLOYEE_WORKING_MAX_PFS,HRM.HRMSCHEMA.EMPLOYEE_WORKING_MAX_PFS,HRM.EMPLOYEE_WORKING_MAX_PFS,DWH.DWH,DWH_DWH,HRM_USER,DWH.DWH.HRM_USER,DWH_DWH.HRM_USER,ODS,256284007
255043007,ODS,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_AI_FEB_CUS_CONFIG_TCB,DWH_STG.DWH_STAGING.T_AI_FEB_CUS_CONFIG_TCB,DWH_STAGING_LOGICAL.T_AI_FEB_CUS_CONFIG_TCB,DWH.DWH,DWH_LOGICAL,AI_FEB_CUS_CONFIG_TCB,DWH.DWH.AI_FEB_CUS_CONFIG_TCB,DWH_LOGICAL.AI_FEB_CUS_CONFIG_TCB,ODS,255043007
254773007,ODS,GSM.GSMWeb.dbo,GSM,CUSTOMER_CARE,GSM.GSMWeb.dbo.CUSTOMER_CARE,GSM.CUSTOMER_CARE,DWH.DWH,DWH_LOGICAL,GSM_CUSTOMER_CARE,DWH.DWH.GSM_CUSTOMER_CARE,DWH_LOGICAL.GSM_CUSTOMER_CARE,ODS,254773007
256054007,ODS,AML.FCDMS_TECHCOM,AML,TBL_VIEW_CUSTOMLIST,AML.FCDMS_TECHCOM.TBL_VIEW_CUSTOMLIST,AML.TBL_VIEW_CUSTOMLIST,DWH.DWH,DWH_DWH,AML_TBL_VIEW_CUSTOMLIST,DWH.DWH.AML_TBL_VIEW_CUSTOMLIST,DWH_DWH.AML_TBL_VIEW_CUSTOMLIST,ODS,256054007
255062007,ODS,DWH.DWH,DWH_LOGICAL,V_T24AI_ARC_FX_ONLINE,DWH.DWH.V_T24AI_ARC_FX_ONLINE,DWH_LOGICAL.V_T24AI_ARC_FX_ONLINE,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_AI_ARC_FX_ONLINE,DWH_STG.DWH_STAGING.T_AI_ARC_FX_ONLINE,DWH_STAGING_LOGICAL.T_AI_ARC_FX_ONLINE,ODS,255062007
256288007,ODS,BCDE_TENANT.tenant.tenant,BCDE_TENANT,v_entity,BCDE_TENANT.tenant.tenant.v_entity,BCDE_TENANT.v_entity,DWH.DWH,DWH_DWH,BCDE_ENTITY,DWH.DWH.BCDE_ENTITY,DWH_DWH.BCDE_ENTITY,ODS,256288007
1982002,OGG,T24_REP.T24REP,T24_REP,I$_CT_NATNL_TRSRY_ACC_IPL,T24_REP.T24REP.I$_CT_NATNL_TRSRY_ACC_IPL,T24_REP.I$_CT_NATNL_TRSRY_ACC_IPL,iGTS_UAT.TBSTG,iGTS_UAT_TBSTG,CT_NATNL_TRSRY_ACC_STG,iGTS_UAT.TBSTG.CT_NATNL_TRSRY_ACC_STG,iGTS_UAT_TBSTG.CT_NATNL_TRSRY_ACC_STG,OGG,1982002
1036001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,PST_ENTR,EDW_SOR.EDW_SOR.PST_ENTR,EDW_SOR.PST_ENTR,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_PST_ENTR_PYMT_1,EDW_SOR.EDW_STG.T_DMT_PST_ENTR_PYMT_1,EDW_SOR_STG.T_DMT_PST_ENTR_PYMT_1,DWH,1036001
713001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_ACC_INT,EDW_SOR.EDW_STG.T_AR_ACC_INT,EDW_SOR_STG.T_AR_ACC_INT,EDW_SOR.EDW_SOR,EDW_SOR,AR_INT_SMY,EDW_SOR.EDW_SOR.AR_INT_SMY,EDW_SOR.AR_INT_SMY,DWH,713001
255318001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PD_SCD,EDW_SOR.EDW_STG.T_PD_SCD,EDW_SOR_STG.T_PD_SCD,EDW_SOR.EDW_DMT,EDW_DMT,PD_DIM,EDW_SOR.EDW_DMT.PD_DIM,EDW_DMT.PD_DIM,DWH,255318001
252250001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_CT_CATEGORY_TCB,EDW_SOR.DWH_STAGING.I$_CT_CATEGORY_TCB,EDW_DWH_STG.I$_CT_CATEGORY_TCB,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,DWH,252250001
253943001,DWH,,ICT_STG,T_PIPE_BRANCH,.T_PIPE_BRANCH,ICT_STG.T_PIPE_BRANCH,,ICT_VAS,TBL_ICT_DP_TSD,.TBL_ICT_DP_TSD,ICT_VAS.TBL_ICT_DP_TSD,DWH,253943001
253960001,DWH,,ICT_SOR,EXG_RATE_HIST,.EXG_RATE_HIST,ICT_SOR.EXG_RATE_HIST,,ICT_STG,T_TBL_ICT_LD_TSD_LOAN_INFO,.T_TBL_ICT_LD_TSD_LOAN_INFO,ICT_STG.T_TBL_ICT_LD_TSD_LOAN_INFO,DWH,253960001
252298001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_PD,EDW_SOR.EDW_SOR.AR_X_PD,EDW_SOR.AR_X_PD,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_AU_INFO,EDW_SOR.EDW_STG.T_AR_AU_INFO,EDW_SOR_STG.T_AR_AU_INFO,DWH,252298001
251265001,DWH,EDW_SOR.EDW_SOR,TT31_SRC_SOR,CV,EDW_SOR.EDW_SOR.CV,TT31_SRC_SOR.CV,DWH.TCB_DWH_VAS,TT31_STG,R_TT31_MD_LIMIT_INFO,DWH.TCB_DWH_VAS.R_TT31_MD_LIMIT_INFO,TT31_STG.R_TT31_MD_LIMIT_INFO,DWH,251265001
252992001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,IP_X_GRP,EDW_SOR.EDW_SOR.IP_X_GRP,EDW_SOR.IP_X_GRP,EDW_SOR.EDW_STG,EDW_SOR_STG,T$_AR_BHVR_ANL_FCT_LMT1,EDW_SOR.EDW_STG.T$_AR_BHVR_ANL_FCT_LMT1,EDW_SOR_STG.T$_AR_BHVR_ANL_FCT_LMT1,DWH,252992001
254550001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CAR_ITM_BASE_RPT,EDW_SOR.EDW_STG.T_CAR_ITM_BASE_RPT,EDW_SOR_STG.T_CAR_ITM_BASE_RPT,EDW_SOR.EDW_DMT,EDW_DMT,CAR_RPT_DIM,EDW_SOR.EDW_DMT.CAR_RPT_DIM,EDW_DMT.CAR_RPT_DIM,DWH,254550001
254219001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AU_SMY,EDW_SOR.EDW_SOR.AU_SMY,EDW_SOR.AU_SMY,EDW_SOR.TCB_CAR,TCB_CAR,T_STG_TF_MASTER_UPAS,EDW_SOR.TCB_CAR.T_STG_TF_MASTER_UPAS,TCB_CAR.T_STG_TF_MASTER_UPAS,DWH,254219001
1898001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,FNC_MKT_TXN,EDW_SOR.EDW_SOR.FNC_MKT_TXN,EDW_SOR.FNC_MKT_TXN,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AU_FNC_MKT_IMT,EDW_SOR.EDW_STG.T_AU_FNC_MKT_IMT,EDW_SOR_STG.T_AU_FNC_MKT_IMT,DWH,1898001
257345001,DWH,EDW_SOR.DWH,EDW_DWH,BF_DB_CUSTOMER_ECO,EDW_SOR.DWH.BF_DB_CUSTOMER_ECO,EDW_DWH.BF_DB_CUSTOMER_ECO,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CUS,EDW_SOR.EDW_STG.T_CUS,EDW_SOR_STG.T_CUS,DWH,257345001
255702001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_PD_DIM,EDW_SOR.EDW_DMT.PFS_PD_DIM,EDW_DMT.PFS_PD_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TD_AR_MO_2,EDW_SOR.EDW_STG.T_TD_AR_MO_2,EDW_SOR_STG.T_TD_AR_MO_2,DWH,255702001
257214001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_SECTOR,EDW_SOR.DWH_STAGING.I$_SECTOR,EDW_DWH_STG.I$_SECTOR,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CUS,EDW_SOR.EDW_STG.T_CUS,EDW_SOR_STG.T_CUS,DWH,257214001
1840001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_FTP_SMY,EDW_SOR.EDW_STG.T_DMT_FTP_SMY,EDW_SOR_STG.T_DMT_FTP_SMY,EDW_SOR.EDW_DMT,EDW_DMT,FTP_ANL_FCT,EDW_SOR.EDW_DMT.FTP_ANL_FCT,EDW_DMT.FTP_ANL_FCT,DWH,1840001
255612001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_RBD_LD_MO_SMY,EDW_SOR.EDW_DMT.PFS_RBD_LD_MO_SMY,EDW_DMT.PFS_RBD_LD_MO_SMY,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PFS_RBD_LD_MO_RP,EDW_SOR.EDW_STG.T_PFS_RBD_LD_MO_RP,EDW_SOR_STG.T_PFS_RBD_LD_MO_RP,DWH,255612001
251091001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,ACG_STC_ITM_DIM,EDW_SOR.EDW_DMT.ACG_STC_ITM_DIM,EDW_DMT.ACG_STC_ITM_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_PFT_ANL_FCT_LDAY,EDW_SOR.EDW_STG.T_DMT_PFT_ANL_FCT_LDAY,EDW_SOR_STG.T_DMT_PFT_ANL_FCT_LDAY,DWH,251091001
255308001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TBL_PFS_APP,EDW_SOR.EDW_STG.T_TBL_PFS_APP,EDW_SOR_STG.T_TBL_PFS_APP,EDW_SOR.EDW_DMT,EDW_DMT,PFS_APP_DIM,EDW_SOR.EDW_DMT.PFS_APP_DIM,EDW_DMT.PFS_APP_DIM,DWH,255308001
2106001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PD,EDW_SOR.EDW_STG.T_PD,EDW_SOR_STG.T_PD,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_CL,EDW_SOR.EDW_SOR.AR_X_CL,EDW_SOR.AR_X_CL,DWH,2106001
254410001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_IP,EDW_SOR.EDW_SOR.AR_X_IP,EDW_SOR.AR_X_IP,EDW_SOR.TCB_CAR,TCB_CAR,STG_LOAN_MASTER,EDW_SOR.TCB_CAR.STG_LOAN_MASTER,TCB_CAR.STG_LOAN_MASTER,DWH,254410001
256087001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PFS_BC_CUSTOMER,EDW_SOR.EDW_STG.T_PFS_BC_CUSTOMER,EDW_SOR_STG.T_PFS_BC_CUSTOMER,EDW_SOR.EDW_DMT,EDW_DMT,PFS_BC_FCT_MTLY,EDW_SOR.EDW_DMT.PFS_BC_FCT_MTLY,EDW_DMT.PFS_BC_FCT_MTLY,DWH,256087001
257003001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,T_PD_PAYMENT_DUE,EDW_SOR.DWH_STAGING.T_PD_PAYMENT_DUE,EDW_DWH_STG.T_PD_PAYMENT_DUE,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LD_PD,EDW_SOR.EDW_STG.T_LD_PD,EDW_SOR_STG.T_LD_PD,DWH,257003001
256611001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_MATURITYCLASSES,EDW_SOR.DWH.KDR_MATURITYCLASSES,EDW_DWH.KDR_MATURITYCLASSES,EDW_SOR.EDW_STG,EDW_SOR_STG,T_FMI_X_RATE,EDW_SOR.EDW_STG.T_FMI_X_RATE,EDW_SOR_STG.T_FMI_X_RATE,DWH,256611001
257083001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_PERIODIC_INTEREST_TCB,EDW_SOR.DWH_STAGING.I$_PERIODIC_INTEREST_TCB,EDW_DWH_STG.I$_PERIODIC_INTEREST_TCB,EDW_SOR.EDW_SOR,EDW_SOR,INT_RATE_HIST_1,EDW_SOR.EDW_SOR.INT_RATE_HIST_1,EDW_SOR.INT_RATE_HIST_1,DWH,257083001
3074007,ODS,DWH.DWH,DWH_LOGICAL,V_T24CHOICE_INTEREST_TCB,DWH.DWH.V_T24CHOICE_INTEREST_TCB,DWH_LOGICAL.V_T24CHOICE_INTEREST_TCB,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_CHOICE_INTEREST_TCB,DWH_STG.DWH_STAGING.T_CHOICE_INTEREST_TCB,DWH_STAGING_LOGICAL.T_CHOICE_INTEREST_TCB,ODS,3074007
3157007,ODS,DWH.DWH,DWH_LOGICAL,V_T24LD_TERM_ADJUST_TCB,DWH.DWH.V_T24LD_TERM_ADJUST_TCB,DWH_LOGICAL.V_T24LD_TERM_ADJUST_TCB,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_LD_TERM_ADJUST_TCB,DWH_STG.DWH_STAGING.T_LD_TERM_ADJUST_TCB,DWH_STAGING_LOGICAL.T_LD_TERM_ADJUST_TCB,ODS,3157007
2409007,ODS,RISK.DB_AOS.dbo,RISK_AOS,WB_RAW,RISK.DB_AOS.dbo.WB_RAW,RISK_AOS.WB_RAW,DWH.DWH,DWH_DWH,RAOS_WB_RAW,DWH.DWH.RAOS_WB_RAW,DWH_DWH.RAOS_WB_RAW,ODS,2409007
2128007,ODS,KONDOR.kplus.dbo,KONDOR_KPLUS,PaperSchedule,KONDOR.kplus.dbo.PaperSchedule,KONDOR_KPLUS.PaperSchedule,DWH.DWH,DWH_DWH,KDR_PAPERSCHEDULE,DWH.DWH.KDR_PAPERSCHEDULE,DWH_DWH.KDR_PAPERSCHEDULE,ODS,2128007
3238007,ODS,DWH.DWH,DWH_LOGICAL,V_T24PROTOCOL,DWH.DWH.V_T24PROTOCOL,DWH_LOGICAL.V_T24PROTOCOL,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_PROTOCOL,DWH_STG.DWH_STAGING.T_PROTOCOL,DWH_STAGING_LOGICAL.T_PROTOCOL,ODS,3238007
3844007,ODS,CLIMS.TBCMS,CLIMS,CMS_INSURANCE,CLIMS.TBCMS.CMS_INSURANCE,CLIMS.CMS_INSURANCE,DWH.DWH,DWH_DWH,CLIMS_CMS_INSURANCE,DWH.DWH.CLIMS_CMS_INSURANCE,DWH_DWH.CLIMS_CMS_INSURANCE,ODS,3844007
6882007,ODS,KONDOR.kplus.dbo,KONDOR_KPLUS,Strategies,KONDOR.kplus.dbo.Strategies,KONDOR_KPLUS.Strategies,DWH.DWH,DWH_DWH,KDR_STRATEGIES,DWH.DWH.KDR_STRATEGIES,DWH_DWH.KDR_STRATEGIES,ODS,6882007
1197002,ODS,DWH.DWH,DWH_LOGICAL,V_T24PERIODIC_INTEREST,DWH.DWH.V_T24PERIODIC_INTEREST,DWH_LOGICAL.V_T24PERIODIC_INTEREST,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_PERIODIC_INTEREST,DWH_STG.DWH_STAGING.T_PERIODIC_INTEREST,DWH_STAGING_LOGICAL.T_PERIODIC_INTEREST,ODS,1197002
3810007,ODS,CLIMS.TBCMS,CLIMS,CMS_STAGE_SECURITY_ASSET_LIFE,CLIMS.TBCMS.CMS_STAGE_SECURITY_ASSET_LIFE,CLIMS.CMS_STAGE_SECURITY_ASSET_LIFE,DWH.DWH,DWH_DWH,CLIMS_CMS_STAGE_SEC_ASSET_LIFE,DWH.DWH.CLIMS_CMS_STAGE_SEC_ASSET_LIFE,DWH_DWH.CLIMS_CMS_STAGE_SEC_ASSET_LIFE,ODS,3810007
6147007,ODS,DWH.DWH,DWH_LOGICAL,V_T24CT_CERTIFICATE_TYPE_TCB,DWH.DWH.V_T24CT_CERTIFICATE_TYPE_TCB,DWH_LOGICAL.V_T24CT_CERTIFICATE_TYPE_TCB,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_CT_CERTIFICATE_TYPE_TCB,DWH_STG.DWH_STAGING.T_CT_CERTIFICATE_TYPE_TCB,DWH_STAGING_LOGICAL.T_CT_CERTIFICATE_TYPE_TCB,ODS,6147007
256574007,ODS,SUPPORT_CENTRER1.supportcenter.dbo,SupportCentrer1,Customer,SUPPORT_CENTRER1.supportcenter.dbo.Customer,SupportCentrer1.Customer,DWH.DWH,DWH_LOGICAL,SC_CUSTOMER,DWH.DWH.SC_CUSTOMER,DWH_LOGICAL.SC_CUSTOMER,ODS,256574007
3113002,OGG,DWH.T24REP,ODS_SRC_T24REP,V_J$FT_TXN_QE_T_TCB_ODS,DWH.T24REP.V_J$FT_TXN_QE_T_TCB_ODS,ODS_SRC_T24REP.V_J$FT_TXN_QE_T_TCB_ODS,H2HDEV.SBI,SBI,FT_TXN_QUEUE_TCH_TCB,H2HDEV.SBI.FT_TXN_QUEUE_TCH_TCB,SBI.FT_TXN_QUEUE_TCH_TCB,OGG,3113002
252019001,DWH,,PIPELINE_SRC_DWH,LOS_MAINAPPLICANT,.LOS_MAINAPPLICANT,PIPELINE_SRC_DWH.LOS_MAINAPPLICANT,,PIPELINE_EDW_STG,T_PIPE_LOS_CST,.T_PIPE_LOS_CST,PIPELINE_EDW_STG.T_PIPE_LOS_CST,DWH,252019001
251542001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_TRANS_BOND,EDW_SOR.EDW_STG.T_KDR_TRANS_BOND,EDW_SOR_STG.T_KDR_TRANS_BOND,EDW_SOR.EDW_SOR,EDW_SOR,FNC_MKT_TXN,EDW_SOR.EDW_SOR.FNC_MKT_TXN,EDW_SOR.FNC_MKT_TXN,DWH,251542001
252296001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,T_TELLER,EDW_SOR.DWH_STAGING.T_TELLER,EDW_DWH_STG.T_TELLER,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TT_FEE_UP,EDW_SOR.EDW_STG.T_TT_FEE_UP,EDW_SOR_STG.T_TT_FEE_UP,DWH,252296001
252587001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PD_AVY_SHD,EDW_SOR.EDW_STG.T_PD_AVY_SHD,EDW_SOR_STG.T_PD_AVY_SHD,EDW_SOR.EDW_SOR,EDW_SOR,AR_TVR_SMY,EDW_SOR.EDW_SOR.AR_TVR_SMY,EDW_SOR.AR_TVR_SMY,DWH,252587001
252359001,DWH,,PIPELINE_SRC_DWH,TOWN_TCB,.TOWN_TCB,PIPELINE_SRC_DWH.TOWN_TCB,,PIPELINE_EDW_STG,T_PIPE_BRANCH,.T_PIPE_BRANCH,PIPELINE_EDW_STG.T_PIPE_BRANCH,DWH,252359001
252340001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_COMPANY_BOOK_PNL,EDW_SOR.EDW_STG.T_AR_COMPANY_BOOK_PNL,EDW_SOR_STG.T_AR_COMPANY_BOOK_PNL,EDW_SOR.EDW_SOR,EDW_SOR,AU_SMY,EDW_SOR.EDW_SOR.AU_SMY,EDW_SOR.AU_SMY,DWH,252340001
2107001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_LIMIT_REFERENCE,EDW_SOR.DWH_STAGING.I$_LIMIT_REFERENCE,EDW_DWH_STG.I$_LIMIT_REFERENCE,EDW_SOR.EDW_SOR,EDW_SOR,CV_MP_RL,EDW_SOR.EDW_SOR.CV_MP_RL,EDW_SOR.CV_MP_RL,DWH,2107001
252582001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,R_TBL_OT_0032_OWN_CLT,EDW_SOR.EDW_DMT.R_TBL_OT_0032_OWN_CLT,EDW_DMT.R_TBL_OT_0032_OWN_CLT,ACI.ACI_Raw.dbo,ACI_Raw,OT_0032_OWN_CLT,ACI.ACI_Raw.dbo.OT_0032_OWN_CLT,ACI_Raw.OT_0032_OWN_CLT,DWH,252582001
256022001,DWH,EDW_SOR.DWH,EDW_DWH,CMS_CONTRACTTYPEPARAMETERS,EDW_SOR.DWH.CMS_CONTRACTTYPEPARAMETERS,EDW_DWH.CMS_CONTRACTTYPEPARAMETERS,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CMS_TINSTLOAN,EDW_SOR.EDW_STG.T_CMS_TINSTLOAN,EDW_SOR_STG.T_CMS_TINSTLOAN,DWH,256022001
251161001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,VERSION_MP_PL,EDW_SOR.EDW_DMT.VERSION_MP_PL,EDW_DMT.VERSION_MP_PL,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_AU_SMY_PFT_DETAIL_2,EDW_SOR.EDW_STG.T_DMT_AU_SMY_PFT_DETAIL_2,EDW_SOR_STG.T_DMT_AU_SMY_PFT_DETAIL_2,DWH,251161001
1867001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,IP_X_GRP,EDW_SOR.EDW_SOR.IP_X_GRP,EDW_SOR.IP_X_GRP,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_AU_INFO_PNL,EDW_SOR.EDW_STG.T_AR_AU_INFO_PNL,EDW_SOR_STG.T_AR_AU_INFO_PNL,DWH,1867001
376001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,EDW_SOR.EDW_DMT,EDW_DMT,AR_TTM_SEG_DIM,EDW_SOR.EDW_DMT.AR_TTM_SEG_DIM,EDW_DMT.AR_TTM_SEG_DIM,DWH,376001
380001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,CV,EDW_SOR.EDW_SOR.CV,EDW_SOR.CV,EDW_SOR.EDW_DMT,EDW_DMT,TXN_LC_ST_DIM,EDW_SOR.EDW_DMT.TXN_LC_ST_DIM,EDW_DMT.TXN_LC_ST_DIM,DWH,380001
253399001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_CPTYDEFT,EDW_SOR.DWH.KDR_CPTYDEFT,EDW_DWH.KDR_CPTYDEFT,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_FUTURESDEALS,EDW_SOR.EDW_STG.T_KDR_FUTURESDEALS,EDW_SOR_STG.T_KDR_FUTURESDEALS,DWH,253399001
252954001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_CPTYDEFT,EDW_SOR.DWH.KDR_CPTYDEFT,EDW_DWH.KDR_CPTYDEFT,EDW_SOR.EDW_SOR,EDW_SOR,ORG,EDW_SOR.EDW_SOR.ORG,EDW_SOR.ORG,DWH,252954001
1113001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AU_SMY,EDW_SOR.EDW_SOR.AU_SMY,EDW_SOR.AU_SMY,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AU_SMY_ECB,EDW_SOR.EDW_STG.T_AU_SMY_ECB,EDW_SOR_STG.T_AU_SMY_ECB,DWH,1113001
252280001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AR,EDW_SOR.EDW_SOR.AR,EDW_SOR.AR,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_SAL_PERP_ANL_FCT,EDW_SOR.EDW_STG.T_DMT_SAL_PERP_ANL_FCT,EDW_SOR_STG.T_DMT_SAL_PERP_ANL_FCT,DWH,252280001
253259001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_CURRENCIES,EDW_SOR.DWH.KDR_CURRENCIES,EDW_DWH.KDR_CURRENCIES,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_DEALS_STATUS,EDW_SOR.EDW_STG.T_KDR_DEALS_STATUS,EDW_SOR_STG.T_KDR_DEALS_STATUS,DWH,253259001
251927001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_MD,EDW_SOR.EDW_STG.T_MD,EDW_SOR_STG.T_MD,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_CL,EDW_SOR.EDW_SOR.AR_X_CL,EDW_SOR.AR_X_CL,DWH,251927001
